# M_red = 0.333
# r   H0R/R  dR/R  d2R/R tot.
2.428992e+01   5.957553e-04 1.545239e-03   -6.373049e-04 1.388329e-03   2.872987e-04 2.606693e-04 2.457492e-04 2.672899e-03
2.519921e+01   -1.947523e-04 1.637280e-03   -7.252326e-04 9.960823e-04   7.874255e-05 2.016118e-04 -8.412424e-04 2.834974e-03
2.611513e+01   -1.140920e-03 2.567475e-03   -1.153255e-03 7.492100e-04   3.330640e-05 4.444564e-04 -2.260869e-03 3.761141e-03
1.500000e+01   -3.049770e-04 5.605343e-04   -1.726279e-03 8.861116e-04   2.373041e-04 2.696253e-05 -1.793952e-03 2.986148e-04
1.568439e+01   3.083256e-04 2.955833e-04   -1.580929e-03 9.360660e-04   2.620863e-04 6.536466e-05 -1.010517e-03 5.751181e-04
1.640122e+01   -5.529739e-04 1.142751e-03   -1.389751e-03 8.634718e-04   -1.934867e-04 8.039105e-05 -2.136211e-03 3.596707e-04
1.714643e+01   -1.308283e-04 1.803072e-04   -1.418873e-03 7.686687e-04   -2.590772e-04 5.339446e-05 -1.808778e-03 1.002370e-03
1.791647e+01   1.224500e-03 1.589714e-03   -1.409296e-03 7.589307e-04   -1.640261e-04 3.147738e-04 -3.488217e-04 1.145558e-03
1.870829e+01   4.053088e-04 8.324770e-04   -1.488046e-03 5.590103e-04   -2.517950e-05 3.079309e-04 -1.107917e-03 5.813976e-04
1.951922e+01   6.167062e-04 5.500138e-04   -1.504911e-03 2.756966e-04   3.138820e-04 1.195323e-04 -5.743228e-04 7.061780e-04
2.034699e+01   4.692420e-04 1.073396e-03   -1.622955e-03 2.442368e-04   5.563310e-04 2.065246e-04 -5.973819e-04 1.035684e-03
2.118962e+01   -7.504607e-04 9.844376e-05   -1.572697e-03 6.014574e-04   5.419707e-04 3.287491e-04 -1.781187e-03 3.711521e-04
2.204541e+01   1.074933e-03 2.427148e-05   -1.426611e-03 8.467434e-04   6.507734e-04 3.862167e-04 2.990947e-04 4.847981e-04
2.291288e+01   2.060263e-03 1.008355e-03   -1.147011e-03 1.124324e-03   7.086827e-04 6.606489e-04 1.621935e-03 5.446801e-04
2.379075e+01   2.034819e-03 2.141154e-03   -6.586563e-04 1.284125e-03   4.568386e-04 9.976182e-04 1.833002e-03 1.854647e-03
2.467793e+01   1.636067e-03 1.135003e-03   -4.494234e-04 1.030609e-03   2.918753e-04 5.245810e-04 1.478519e-03 1.641030e-03
2.557342e+01   1.317005e-03 5.561038e-04   -3.350741e-04 4.939576e-04   1.392215e-04 1.182819e-04 1.121152e-03 9.317794e-04
2.647640e+01   2.530441e-03 1.915188e-03   -4.823025e-04 1.181672e-04   1.083720e-04 2.865103e-04 2.156510e-03 2.319866e-03
1.634013e+01   9.453386e-04 8.697931e-04   -1.310873e-03 1.074540e-03   2.452059e-04 2.457378e-04 -1.203289e-04 4.099087e-05
1.702939e+01   -5.647501e-04 7.503627e-04   -1.090406e-03 9.814338e-04   -1.290025e-04 7.501888e-05 -1.784159e-03 1.656778e-03
1.774824e+01   -6.349726e-04 3.344865e-03   -1.004499e-03 9.319570e-04   -2.703490e-04 3.128431e-04 -1.909821e-03 4.589665e-03
1.849324e+01   5.121501e-04 2.047548e-03   -1.027351e-03 7.693117e-04   -2.953023e-04 1.130094e-04 -8.105029e-04 2.929869e-03
1.926136e+01   6.755714e-04 2.827600e-05   -1.168326e-03 4.508829e-04   -8.831938e-05 3.928052e-05 -5.810742e-04 3.833264e-04
2.004994e+01   1.679654e-03 4.504718e-04   -1.271523e-03 2.810301e-04   3.221147e-04 2.435727e-04 7.302453e-04 4.130144e-04
2.085665e+01   1.398554e-03 8.475527e-04   -1.265502e-03 1.688304e-04   5.315574e-04 3.365765e-04 6.646102e-04 1.015299e-03
2.167948e+01   1.693050e-03 2.618977e-04   -1.213755e-03 1.923174e-05   6.424394e-04 1.786854e-04 1.121735e-03 4.213514e-04
2.251666e+01   2.608994e-03 5.423233e-04   -1.250857e-03 3.732170e-04   8.408411e-04 7.136271e-06 2.198978e-03 9.226765e-04
2.336664e+01   2.231219e-03 1.959219e-04   -9.938968e-04 6.598023e-04   7.632149e-04 1.983798e-04 2.000537e-03 6.573445e-04
2.422808e+01   1.010946e-03 7.680993e-04   -5.057144e-04 9.140822e-04   4.292381e-04 5.022213e-04 9.344695e-04 1.179960e-03
2.509980e+01   8.278020e-04 8.592156e-04   -7.374171e-05 5.959450e-04   1.522212e-04 3.537231e-04 9.062814e-04 1.101438e-03
2.598076e+01   1.415898e-03 1.456092e-03   2.681118e-04 1.500180e-04   3.357167e-05 3.065093e-04 1.717581e-03 1.612583e-03
2.687006e+01   1.237033e-03 6.939269e-04   2.499669e-04 3.036414e-04   -6.628023e-05 9.416175e-05 1.420720e-03 4.844473e-04
1.769181e+01   6.446931e-04 1.717980e-03   -7.326441e-04 1.175585e-03   -9.382782e-05 3.319543e-05 -1.817788e-04 2.926761e-03
1.838478e+01   7.891509e-04 3.156848e-03   -5.304942e-04 1.402104e-03   -1.805281e-04 1.462416e-04 7.812858e-05 4.705193e-03
1.910497e+01   7.541396e-04 2.203608e-03   -5.598422e-04 1.073913e-03   -1.996811e-04 1.693445e-04 -5.383711e-06 3.446866e-03
1.984943e+01   -4.734104e-04 5.405583e-04   -8.195038e-04 8.151237e-04   -7.739282e-05 8.138592e-05 -1.370307e-03 1.931794e-04
2.061553e+01   -2.577731e-04 5.574125e-04   -8.841467e-04 7.012338e-04   1.900182e-04 1.358621e-04 -9.519015e-04 1.122784e-03
2.140093e+01   4.657970e-04 6.356069e-04   -7.870440e-04 5.373190e-04   5.005291e-04 3.055862e-04 1.792820e-04 4.038742e-04
2.220360e+01   1.549010e-03 4.830060e-04   -6.497338e-04 1.930467e-04   5.026422e-04 5.437024e-05 1.401918e-03 6.216825e-04
2.302173e+01   1.215346e-03 1.638278e-04   -7.547561e-04 2.683217e-04   6.006218e-04 6.306505e-06 1.061212e-03 9.818744e-05
2.385372e+01   9.830686e-04 2.084483e-03   -5.484699e-04 4.734540e-04   6.687125e-04 1.174399e-05 1.103311e-03 2.569681e-03
2.469818e+01   -2.859365e-04 2.086264e-03   7.320316e-05 4.658039e-04   3.057278e-04 2.422390e-04 9.299438e-05 2.309828e-03
2.555386e+01   1.127051e-03 2.761540e-04   6.483608e-04 3.294534e-04   5.891080e-06 4.125315e-04 1.781303e-03 1.930760e-04
2.641969e+01   2.682260e-04 2.059584e-03   1.140914e-03 1.127717e-04   -3.243891e-04 7.448830e-04 1.084751e-03 2.691696e-03
2.729469e+01   8.715281e-05 1.384554e-03   1.354281e-03 1.411903e-04   -5.081105e-04 6.188236e-04 9.333237e-04 2.144567e-03
1.905256e+01   8.611223e-04 2.005392e-03   -1.370634e-04 1.439088e-03   -2.167579e-04 8.187578e-05 5.073010e-04 3.526356e-03
1.974842e+01   1.804992e-03 1.354673e-03   -1.015862e-04 1.124635e-03   1.208885e-04 1.552018e-04 1.824294e-03 2.634510e-03
2.046949e+01   1.399974e-03 4.067694e-04   -2.070936e-04 1.044434e-03   3.411154e-04 3.956535e-05 1.533996e-03 1.490768e-03
2.121320e+01   2.501283e-03 4.144225e-04   -2.360549e-04 9.867218e-04   6.331996e-04 8.717760e-05 2.898428e-03 1.488322e-03
2.197726e+01   1.842815e-03 1.592497e-03   -9.206820e-05 7.230383e-04   6.725337e-04 1.929522e-04 2.423280e-03 2.508488e-03
2.275961e+01   1.636520e-03 2.255690e-03   3.944491e-05 2.068331e-04   4.264676e-04 3.645557e-04 2.102433e-03 2.827079e-03
2.355844e+01   2.095695e-03 3.932180e-05   5.429415e-05 3.925194e-04   4.834955e-04 2.419558e-04 2.633484e-03 1.112418e-04
2.437212e+01   1.525276e-03 1.675469e-03   2.088129e-04 6.223631e-04   6.520192e-04 2.134615e-04 2.386108e-03 2.084371e-03
2.519921e+01   -1.674742e-04 1.450653e-03   5.331883e-04 5.680162e-04   4.212298e-04 4.324844e-04 7.869439e-04 1.586185e-03
2.603843e+01   1.032277e-03 1.649287e-03   1.238158e-03 5.203428e-04   -7.252473e-06 8.821882e-04 2.263182e-03 2.011132e-03
2.688866e+01   8.332484e-04 3.013549e-03   1.728021e-03 3.262633e-04   -3.411904e-04 1.277448e-03 2.220079e-03 3.964734e-03
2.774887e+01   1.763174e-03 1.489873e-03   1.982830e-03 1.577992e-04   -4.467242e-04 1.121310e-03 3.299280e-03 2.453384e-03
2.042058e+01   2.171968e-03 1.695186e-03   1.991148e-04 1.181730e-03   5.716408e-04 2.261500e-04 2.942723e-03 3.103066e-03
2.111871e+01   1.700326e-03 8.550987e-04   4.604479e-04 1.220490e-03   7.666210e-04 1.911954e-04 2.927395e-03 2.266785e-03
2.184033e+01   2.719613e-03 8.629574e-06   5.126075e-04 1.088547e-03   1.002224e-03 2.564102e-04 4.234444e-03 1.353587e-03
2.258318e+01   2.331955e-03 2.730049e-04   7.392815e-04 7.138449e-04   7.890602e-04 2.252478e-04 3.860296e-03 1.212098e-03
2.334524e+01   1.376722e-03 7.322364e-04   8.992471e-04 2.086701e-04   3.186503e-04 2.972698e-04 2.594619e-03 1.238176e-03
2.412468e+01   9.966899e-04 1.651026e-03   7.742986e-04 5.045046e-04   2.686751e-04 2.599108e-04 2.039664e-03 1.895620e-03
2.491987e+01   1.496717e-03 5.718242e-04   7.365050e-04 5.294136e-04   5.591433e-04 3.943302e-04 2.792365e-03 7.069076e-04
2.572936e+01   -6.655310e-04 8.197016e-04   8.347132e-04 3.053506e-04   4.294589e-04 5.657427e-04 5.986410e-04 5.593095e-04
2.655184e+01   -5.551189e-04 1.779381e-03   1.259074e-03 4.229045e-04   -7.920117e-05 9.957229e-04 6.247538e-04 2.352199e-03
2.738613e+01   6.966050e-04 3.681410e-03   1.694849e-03 3.961742e-04   -3.876158e-04 1.249018e-03 2.003838e-03 4.534254e-03
2.823119e+01   5.972256e-04 2.161456e-03   1.974287e-03 3.929752e-04   -5.204117e-04 1.127459e-03 2.051101e-03 2.895940e-03
2.179449e+01   2.197579e-03 2.837968e-03   1.050604e-03 9.797033e-04   1.032091e-03 6.095831e-04 4.280274e-03 4.427254e-03
2.249444e+01   3.561622e-03 1.858190e-03   1.299652e-03 7.751850e-04   1.169541e-03 5.742609e-04 6.030814e-03 3.207636e-03
2.321637e+01   3.161671e-03 8.071287e-04   1.525071e-03 4.450531e-04   8.626764e-04 3.097349e-04 5.549418e-03 1.561917e-03
2.395830e+01   1.107524e-04 3.129940e-04   1.505159e-03 7.216803e-06   3.081679e-04 2.184333e-04 1.924079e-03 1.017774e-04
2.471841e+01   -9.596338e-04 1.189969e-03   1.190095e-03 6.585945e-04   1.135371e-04 3.514190e-04 3.439984e-04 1.497144e-03
2.549510e+01   -4.243870e-04 1.325208e-03   1.071945e-03 5.375991e-04   3.163113e-04 3.185846e-04 9.638688e-04 1.544223e-03
2.628688e+01   -1.136870e-04 7.694900e-04   1.078858e-03 1.254448e-04   3.448767e-04 3.739877e-04 1.310048e-03 5.209471e-04
2.709243e+01   -1.225353e-03 1.214678e-03   1.238539e-03 2.506611e-04   -1.441813e-04 5.376384e-04 -1.309945e-04 9.277012e-04
2.791057e+01   -3.747723e-04 4.599325e-04   1.300258e-03 5.077740e-04   -4.105944e-04 6.937820e-04 5.148918e-04 6.459405e-04
2.874022e+01   -5.302528e-04 2.235717e-05   1.450749e-03 4.571919e-04   -5.776404e-04 6.589950e-04 3.428556e-04 1.794459e-04
2.317326e+01   3.480150e-03 2.232243e-03   1.654539e-03 3.944633e-04   1.199126e-03 5.605567e-04 6.333816e-03 3.187263e-03
2.387467e+01   2.939673e-03 1.161935e-03   1.912423e-03 2.975551e-05   8.600033e-04 4.741377e-04 5.712100e-03 1.665828e-03
2.459675e+01   -6.586652e-04 1.644969e-04   1.657124e-03 4.138597e-04   4.066191e-04 4.186243e-04 1.405078e-03 1.692614e-04
2.533772e+01   -1.744695e-03 7.441639e-04   1.158834e-03 8.558027e-04   2.419417e-04 4.743883e-04 -3.439193e-04 1.125578e-03
2.609598e+01   -8.538286e-05 1.239966e-03   1.041625e-03 4.428252e-04   2.814386e-04 1.320360e-04 1.237681e-03 1.550755e-03
2.687006e+01   -1.893022e-04 6.751498e-04   1.044491e-03 1.264944e-04   2.245024e-04 3.080015e-05 1.079691e-03 5.794556e-04
2.765863e+01   -7.600579e-04 4.727710e-04   9.944197e-04 1.757933e-04   -9.728405e-05 5.864613e-05 1.370778e-04 2.383315e-04
2.846050e+01   6.892398e-04 2.097267e-04   8.655995e-04 2.118429e-04   -2.314496e-04 1.970698e-04 1.323390e-03 1.949536e-04
2.927456e+01   -1.033799e-03 1.986774e-04   9.025591e-04 3.678436e-04   -5.254550e-04 3.144776e-04 -6.566948e-04 2.520434e-04
2.455606e+01   -1.636136e-04 8.437290e-04   1.763551e-03 2.528799e-04   6.873548e-04 5.416531e-04 2.287292e-03 1.132502e-03
2.525866e+01   -1.135172e-03 1.488639e-04   1.304339e-03 6.298322e-04   5.865911e-04 4.926731e-04 7.557587e-04 1.170481e-05
2.598076e+01   -6.433014e-04 2.484503e-04   7.574184e-04 9.261508e-04   5.416177e-04 4.400933e-04 6.557348e-04 7.345078e-04
2.672078e+01   -6.720734e-04 1.934704e-03   6.456669e-04 3.025525e-04   4.722906e-04 1.078861e-04 4.458841e-04 2.345142e-03
2.747726e+01   7.685392e-04 9.595689e-04   7.647183e-04 1.975192e-04   4.237783e-04 1.800905e-04 1.957036e-03 9.421402e-04
2.824889e+01   3.219129e-05 1.239907e-05   7.133142e-04 3.224386e-04   7.138395e-05 6.704918e-05 8.168895e-04 2.677885e-04
2.903446e+01   3.633319e-04 1.171581e-03   5.605321e-04 8.069732e-05   -2.716576e-04 1.281758e-04 6.522064e-04 1.380455e-03
2.983287e+01   -7.825638e-04 1.048128e-03   6.253809e-04 5.822452e-05   -5.261270e-04 2.465861e-04 -6.833098e-04 1.236489e-03
2.594224e+01   -1.328486e-03 9.774807e-05   8.408221e-04 9.180904e-04   5.863361e-04 6.131171e-04 9.867169e-05 2.072253e-04
2.664583e+01   -5.423161e-04 4.763376e-05   4.696035e-04 8.550337e-04   5.919459e-04 4.300716e-04 5.192333e-04 4.725958e-04
2.736786e+01   2.401377e-04 2.677226e-04   2.449284e-04 2.599191e-04   5.806798e-04 6.839902e-05 1.065746e-03 4.592426e-04
2.810694e+01   1.791022e-03 5.881714e-04   4.101366e-04 9.792292e-05   4.132768e-04 1.938179e-05 2.614436e-03 5.096303e-04
2.886174e+01   3.407487e-04 1.903233e-04   4.594571e-04 1.019507e-04   -4.270165e-05 1.550918e-04 7.575041e-04 4.473658e-04
2.963106e+01   -1.237040e-03 1.062551e-03   2.351789e-04 2.690340e-04   -4.756152e-04 4.579945e-04 -1.477476e-03 1.251512e-03
3.041381e+01   -9.108230e-04 1.223043e-03   1.451619e-04 3.002060e-04   -5.685603e-04 5.288685e-04 -1.334221e-03 1.451706e-03
2.733130e+01   6.054962e-04 2.861125e-04   1.928908e-04 5.695747e-04   6.732858e-04 1.483248e-04 1.471673e-03 7.073624e-04
2.803569e+01   8.905907e-04 4.972376e-05   5.824650e-05 1.265543e-04   3.585918e-04 1.200894e-05 1.307429e-03 1.642691e-04
2.875761e+01   -1.065162e-03 1.530164e-03   2.930277e-04 1.312290e-05   -2.711522e-04 1.265807e-05 -1.043287e-03 1.504383e-03
2.949576e+01   -8.975092e-04 2.490319e-04   2.293495e-04 1.938940e-04   -4.458018e-04 3.150524e-04 -1.113962e-03 1.278735e-04
3.024897e+01   -9.334555e-04 2.274399e-04   -2.632749e-05 5.943888e-04   -5.947763e-04 6.577432e-04 -1.554559e-03 2.907943e-04
3.101612e+01   -8.535673e-04 9.168941e-04   -2.240240e-04 7.128837e-04   -6.609111e-04 7.390298e-04 -1.738503e-03 9.430402e-04
2.872281e+01   -9.620128e-04 4.623856e-05   2.876974e-04 4.456219e-05   -4.842979e-04 1.190556e-04 -1.158613e-03 1.207320e-04
2.942788e+01   -2.366990e-03 5.459745e-04   5.029482e-04 9.113049e-05   -1.080720e-03 2.791785e-04 -2.944762e-03 3.579265e-04
3.014963e+01   -8.407157e-04 3.767054e-04   2.473096e-04 4.580086e-04   -9.567584e-04 6.839351e-04 -1.550164e-03 6.026319e-04
3.088689e+01   2.964027e-04 1.530217e-03   -3.769934e-05 8.569139e-04   -8.023995e-04 9.367082e-04 -5.436962e-04 1.610011e-03
3.163858e+01   1.061969e-03 1.201151e-04   -1.460918e-04 9.892110e-04   -7.590633e-04 8.870566e-04 1.568136e-04 1.796082e-05
3.011644e+01   -1.456017e-03 5.801077e-06   6.019976e-04 4.573053e-04   -1.309511e-03 7.677460e-04 -2.163530e-03 3.046396e-04
3.082207e+01   -6.072823e-04 6.927151e-04   3.260881e-04 8.324034e-04   -1.117609e-03 1.073029e-03 -1.398803e-03 9.333408e-04
3.154362e+01   8.438664e-04 1.071787e-03   8.359340e-05 1.000656e-03   -8.603965e-04 1.053563e-03 6.706335e-05 1.124694e-03
3.228002e+01   1.404221e-03 1.923058e-04   4.834301e-05 1.022946e-03   -7.423439e-04 9.134751e-04 7.102198e-04 3.017770e-04
3.151190e+01   -2.619362e-03 2.052318e-03   -1.994432e-05 1.219253e-03   -9.096675e-04 1.354516e-03 -3.548974e-03 2.187581e-03
3.221801e+01   -1.086552e-03 2.480054e-03   2.529481e-05 1.202529e-03   -6.868087e-04 1.271106e-03 -1.748066e-03 2.548631e-03
3.293934e+01   8.490814e-04 1.188255e-03   7.010307e-05 1.317006e-03   -3.966929e-04 1.236374e-03 5.224916e-04 1.107623e-03
3.290897e+01   -1.117189e-03 1.621171e-03   2.239363e-04 1.472392e-03   -4.863239e-04 1.191473e-03 -1.379576e-03 1.340253e-03
3.361547e+01   -3.642162e-04 9.442161e-04   3.289661e-04 1.602161e-03   -3.400406e-04 1.246916e-03 -3.752907e-04 5.889702e-04
3.430743e+01   -1.457542e-03 9.683000e-04   2.238866e-04 1.706414e-03   -3.645600e-04 1.467758e-03 -1.598216e-03 7.296446e-04
1.039230e+01   -7.886258e-03 1.367413e-03   -2.754314e-03 5.735325e-04   -3.365445e-04 5.073426e-04 -1.097712e-02 1.301223e-03
1.100000e+01   -5.608193e-03 1.651002e-03   -2.299690e-03 4.542833e-04   -8.541204e-04 3.464912e-04 -8.762003e-03 1.543210e-03
1.166190e+01   -6.027121e-03 6.454100e-04   -2.104557e-03 3.119571e-04   -1.006959e-03 9.061848e-05 -9.138637e-03 2.428345e-04
1.236932e+01   -6.273541e-03 1.363520e-03   -1.313609e-03 2.293023e-04   -1.458706e-03 3.001706e-04 -9.045856e-03 1.892993e-03
1.311488e+01   -1.228316e-03 2.486231e-03   -5.798439e-04 2.360453e-04   -1.300793e-03 3.415072e-04 -3.108953e-03 3.063783e-03
1.389244e+01   -4.692801e-04 4.569708e-04   -2.335227e-04 3.525721e-04   -1.289151e-03 2.850569e-04 -1.991954e-03 3.894557e-04
1.469694e+01   -4.035275e-04 3.893075e-04   -4.141484e-04 8.240654e-04   -1.230734e-03 1.449511e-04 -2.048410e-03 1.068422e-03
1.552417e+01   -3.054457e-04 4.160002e-05   -4.731056e-04 6.933842e-04   -8.543508e-04 2.782423e-05 -1.632902e-03 6.239599e-04
1.637071e+01   1.790070e-03 3.544704e-04   -7.848461e-04 5.282082e-04   -2.011288e-04 1.843509e-05 8.040956e-04 8.642435e-04
1.723369e+01   3.159934e-03 4.478889e-04   -1.278406e-03 8.772562e-05   1.231263e-04 1.726386e-05 2.004654e-03 3.774271e-04
1.811077e+01   1.985373e-03 6.735725e-04   -1.588455e-03 2.595084e-05   2.549815e-04 1.989194e-04 6.518995e-04 8.465411e-04
1.900000e+01   2.829777e-03 1.647278e-03   -2.132629e-03 3.720028e-04   7.312602e-04 4.739720e-04 1.428408e-03 1.749247e-03
1.989975e+01   7.162320e-04 9.837007e-04   -2.604713e-03 3.852215e-04   9.445530e-04 2.896753e-04 -9.439285e-04 1.658598e-03
2.080865e+01   2.061565e-03 2.526157e-04   -2.410996e-03 1.466047e-03   1.000541e-03 2.395580e-05 6.511097e-04 1.742618e-03
2.172556e+01   1.438738e-03 2.584798e-03   -1.664103e-03 2.346659e-03   6.969952e-04 2.820903e-04 4.716300e-04 5.202294e-04
2.264950e+01   1.406780e-03 8.885433e-04   -9.161591e-04 2.666537e-03   4.765342e-04 3.092135e-04 9.671554e-04 1.468780e-03
2.357965e+01   -8.648643e-04 6.280920e-04   -6.524384e-04 2.749658e-03   8.490073e-05 3.412416e-04 -1.432402e-03 1.780325e-03
2.451530e+01   -3.250182e-03 1.474828e-03   -5.067816e-04 2.845457e-03   -5.723435e-04 3.664671e-04 -4.329307e-03 1.004162e-03
2.545584e+01   -5.434149e-03 1.853935e-03   -3.850718e-04 3.071073e-03   -1.091300e-03 5.320729e-04 -6.910520e-03 6.850653e-04
1.157584e+01   -4.620022e-03 3.127818e-03   -1.804213e-03 3.857903e-04   -1.120103e-03 3.079942e-04 -7.544338e-03 3.050022e-03
1.220656e+01   -4.329160e-03 1.864749e-03   -1.559469e-03 1.320707e-04   -1.091287e-03 2.274987e-05 -6.979917e-03 1.709929e-03
1.288410e+01   -3.536170e-03 2.227941e-04   -9.117751e-04 3.298429e-04   -1.351292e-03 3.103171e-04 -5.799237e-03 2.423199e-04
1.360147e+01   -1.538969e-03 1.552106e-04   -3.709993e-04 4.539496e-04   -1.324324e-03 3.509433e-04 -3.234293e-03 5.220438e-05
1.435270e+01   5.934290e-05 1.080724e-03   3.858691e-05 6.857672e-04   -1.351154e-03 2.827221e-04 -1.253224e-03 6.776790e-04
1.513275e+01   1.847161e-04 1.208152e-03   -3.264370e-05 9.311762e-04   -1.325291e-03 9.852735e-05 -1.173218e-03 3.755034e-04
1.593738e+01   -5.528013e-04 1.831882e-04   -2.329698e-04 8.619231e-04   -1.022239e-03 4.768480e-05 -1.808010e-03 7.264197e-04
1.676305e+01   -3.217695e-04 5.469938e-04   -4.730070e-04 6.632872e-04   -6.228284e-04 1.688932e-05 -1.417605e-03 9.940406e-05
1.760682e+01   5.544332e-04 1.897378e-05   -8.087277e-04 4.317979e-04   -4.232675e-04 6.457313e-05 -6.775621e-04 3.861986e-04
1.846619e+01   1.584734e-03 1.314339e-03   -1.324582e-03 6.368822e-04   -2.529079e-05 4.293934e-04 2.348611e-04 1.106850e-03
1.933908e+01   1.276534e-03 1.439493e-03   -1.882735e-03 8.554191e-04   3.604950e-04 5.322595e-04 -2.457063e-04 1.116333e-03
2.022375e+01   3.756454e-04 4.215844e-04   -2.423935e-03 1.672882e-04   6.631119e-04 2.103414e-04 -1.385178e-03 4.646375e-04
2.111871e+01   1.604329e-03 1.987751e-04   -2.157032e-03 1.029617e-03   7.404485e-04 1.097484e-04 1.877461e-04 1.118644e-03
2.202272e+01   7.551485e-04 1.534901e-04   -1.441323e-03 1.688093e-03   5.873362e-04 1.467477e-04 -9.883822e-05 1.694835e-03
2.293469e+01   6.388740e-04 1.244207e-03   -7.568252e-04 1.884688e-03   3.826954e-04 8.743445e-05 2.647442e-04 3.041461e-03
2.385372e+01   -1.015172e-03 8.234446e-04   -5.144863e-04 2.024670e-03   -1.474712e-05 8.075891e-05 -1.544405e-03 2.767356e-03
2.477902e+01   -3.031390e-03 9.782745e-04   -8.019866e-04 2.121005e-03   -5.337998e-04 2.879271e-05 -4.367177e-03 1.113937e-03
2.570992e+01   -2.996641e-03 2.625180e-05   -9.027247e-04 2.271011e-03   -8.813759e-04 8.694407e-05 -4.780742e-03 2.331703e-03
1.280625e+01   -2.348282e-03 1.244225e-03   -1.199078e-03 4.533684e-04   -1.071311e-03 2.949605e-04 -4.618671e-03 1.402633e-03
1.345362e+01   -2.512302e-03 2.209180e-04   -8.664473e-04 1.139840e-03   -1.160052e-03 6.435337e-04 -4.538801e-03 2.753887e-04
1.414214e+01   -1.223901e-03 2.127618e-04   -6.154523e-04 1.263726e-03   -1.072820e-03 6.339650e-04 -2.912174e-03 4.169989e-04
1.486607e+01   -9.715114e-04 1.010422e-03   -3.625504e-04 1.334071e-03   -1.122495e-03 4.972475e-04 -2.456557e-03 1.735989e-04
1.562050e+01   -1.547842e-03 1.627809e-03   -2.309735e-04 1.275518e-03   -1.297667e-03 2.393552e-04 -3.076483e-03 5.916463e-04
1.640122e+01   -9.975998e-04 5.057381e-04   -4.441309e-04 1.053788e-03   -9.041346e-04 1.189763e-07 -2.345865e-03 1.559645e-03
1.720465e+01   1.379685e-04 4.287919e-04   -6.669774e-04 8.861596e-04   -5.586479e-04 1.472052e-04 -1.087657e-03 1.167746e-03
1.802776e+01   2.339202e-05 6.223271e-04   -1.037026e-03 8.027227e-04   -3.584715e-04 2.885535e-04 -1.372106e-03 1.081579e-04
1.886796e+01   -1.289285e-04 4.271368e-04   -1.234683e-03 1.065993e-03   -2.215284e-04 3.988810e-04 -1.585140e-03 1.094249e-03
1.972308e+01   -1.614331e-04 2.723968e-04   -1.508673e-03 9.370457e-04   8.866398e-05 3.210224e-04 -1.581442e-03 8.884201e-04
2.059126e+01   -1.061842e-03 4.015249e-04   -2.014022e-03 1.729545e-05   3.977013e-04 8.182665e-05 -2.678163e-03 3.024028e-04
2.147091e+01   -7.048164e-04 6.481509e-04   -1.738384e-03 1.244010e-03   4.423041e-04 4.124030e-04 -2.000896e-03 1.479758e-03
2.236068e+01   -3.249836e-04 8.142145e-04   -1.022487e-03 1.567245e-03   3.529165e-04 3.481949e-04 -9.945540e-04 2.033265e-03
